psu,hh,idcode,hhid,q02,q03,q04,q05y,q05m,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,psu_hh_idcode
405,4,3,40504,2,4,20030418,9,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,405_4_3
405,4,4,40504,2,4,20070630,5,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,405_4_4
405,4,5,40504,2,4,20100809,2,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,405_4_5
405,5,1,40505,1,1,19671008,44,11,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,35.0,-999.0,2,-999.0,2.0,2.0,72.0,-999.0,405_5_1
405,5,2,40505,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,405_5_2
405,5,3,40505,1,4,19931101,18,10,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,405_5_3
405,5,4,40505,2,4,19970809,15,1,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,405_5_4
405,6,1,40506,1,1,19680522,44,3,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,74.0,-999.0,2,-999.0,1.0,2.0,74.0,-999.0,405_6_1
405,6,3,40506,2,4,20070605,5,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,405_6_3
405,7,1,40507,2,1,19530122,59,7,4.0,-999.0,-999.0,0,1,2,-999.0,2.0,2.0,68.0,-999.0,2,-999.0,3.0,2.0,84.0,-999.0,405_7_1
405,7,2,40507,2,4,19790520,33,3,5.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,2.0,52.0,-999.0,405_7_2
405,7,3,40507,1,4,19890509,23,4,5.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,3.0,2.0,52.0,-999.0,405_7_3
405,8,1,40508,1,1,19520801,60,1,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,59.0,-999.0,2,-999.0,2.0,2.0,66.0,-999.0,405_8_1
405,8,2,40508,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,405_8_2
406,1,1,40601,1,1,19550809,57,0,1.0,1.0,2.0,0,1,2,-999.0,3.0,2.0,87.0,-999.0,2,-999.0,3.0,2.0,65.0,-999.0,406_1_1
406,1,2,40601,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,406_1_2
406,1,3,40601,1,4,19770505,35,3,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_1_3
406,1,4,40601,1,4,19811230,30,8,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_1_4
406,1,5,40601,1,4,19910110,21,7,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_1_5
406,2,1,40602,2,1,19390101,73,8,4.0,-999.0,-999.0,0,1,2,-999.0,2.0,2.0,69.0,-999.0,2,-999.0,2.0,2.0,64.0,-999.0,406_2_1
406,2,2,40602,1,4,19601215,51,8,5.0,-999.0,-999.0,0,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,8.0,2.0,74.0,-999.0,406_2_2
406,3,1,40603,1,1,19510809,61,1,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,72.0,-999.0,2,-999.0,2.0,1.0,-999.0,87.0,406_3_1
406,3,2,40603,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,406_3_2
406,3,3,40603,1,4,19901003,21,11,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_3_3
406,3,4,40603,1,4,19950621,17,2,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_3_4
406,5,1,40605,1,1,19600312,52,5,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,70.0,2,-999.0,3.0,2.0,65.0,-999.0,406_5_1
406,5,2,40605,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,406_5_2
406,5,3,40605,1,4,19890418,23,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_5_3
406,6,1,40606,1,1,19510831,61,0,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,57.0,-999.0,2,-999.0,2.0,2.0,64.0,-999.0,406_6_1
406,6,2,40606,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,406_6_2
406,6,3,40606,1,4,19880222,24,6,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_6_3
406,8,1,40608,1,1,19620201,50,7,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,76.0,2,-999.0,3.0,2.0,74.0,-999.0,406_8_1
406,8,2,40608,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,406_8_2
406,8,3,40608,2,4,19910423,21,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_8_3
406,8,4,40608,1,4,19940516,18,3,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_8_4
406,8,5,40608,1,4,20000914,11,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_8_5
406,9,1,40609,1,1,19480501,64,4,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,87.0,-999.0,2,-999.0,3.0,2.0,60.0,-999.0,406_9_1
406,9,2,40609,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,406_9_2
406,9,3,40609,1,4,19810107,31,8,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_9_3
406,9,4,40609,2,9,19860423,26,4,1.0,1.0,3.0,0,1,2,-999.0,3.0,1.0,-999.0,57.0,2,-999.0,3.0,1.0,-999.0,72.0,406_9_4
406,11,1,40611,1,1,19280526,84,3,1.0,1.0,2.0,0,1,2,-999.0,3.0,2.0,38.0,-999.0,2,-999.0,3.0,2.0,58.0,-999.0,406_11_1
406,11,2,40611,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,406_11_2
406,11,3,40611,1,4,19650306,47,6,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,406_11_3
406,11,4,40611,2,9,19681029,43,10,1.0,1.0,3.0,0,1,2,-999.0,3.0,1.0,-999.0,70.0,2,-999.0,3.0,1.0,-999.0,72.0,406_11_4
406,11,5,40611,1,5,19950608,17,3,5.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,406_11_5
406,11,6,40611,2,5,20010623,11,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,406_11_6
407,2,1,40702,1,1,19550503,57,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,82.0,2,-999.0,1.0,2.0,86.0,-999.0,407_2_1
407,2,2,40702,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,407_2_2
407,3,1,40703,1,1,19240520,88,3,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,84.0,-999.0,2,-999.0,1.0,2.0,40.0,-999.0,407_3_1
407,3,2,40703,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,407_3_2
407,4,1,40704,1,1,19571231,54,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,24.0,-999.0,2,-999.0,1.0,2.0,57.0,-999.0,407_4_1
407,4,2,40704,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,407_4_2
407,4,3,40704,2,4,19960503,16,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,407_4_3
407,5,1,40705,2,1,19400421,72,4,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,69.0,-999.0,2,-999.0,1.0,2.0,76.0,-999.0,407_5_1
407,7,1,40707,1,1,19750403,37,5,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,53.0,2,-999.0,3.0,2.0,74.0,-999.0,407_7_1
407,7,3,40707,1,4,20030323,9,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,407_7_3
407,8,1,40708,2,1,19440101,68,8,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,89.0,-999.0,2,-999.0,1.0,2.0,64.0,-999.0,407_8_1
407,8,2,40708,1,4,19830119,29,7,5.0,-999.0,-999.0,2,1,1,1.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,1.0,2.0,63.0,-999.0,407_8_2
407,9,1,40709,1,1,19311015,80,10,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,35.0,-999.0,2,-999.0,1.0,2.0,81.0,-999.0,407_9_1
407,9,2,40709,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,407_9_2
407,9,3,40709,1,4,19710629,41,2,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,407_9_3
407,9,4,40709,2,9,19780904,34,0,1.0,1.0,3.0,0,1,2,-999.0,3.0,1.0,-999.0,56.0,2,-999.0,2.0,1.0,-999.0,63.0,407_9_4
407,9,5,40709,2,5,19991220,12,8,5.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,407_9_5
407,9,6,40709,2,5,20030317,9,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,407_9_6
407,9,7,40709,1,5,20060517,6,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,407_9_7
407,12,1,40712,1,1,19430103,69,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,73.0,-999.0,2,-999.0,1.0,2.0,93.0,-999.0,407_12_1
407,12,2,40712,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,407_12_2
407,12,3,40712,1,4,19691028,42,10,5.0,-999.0,-999.0,7,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,407_12_3
408,1,1,40801,1,1,19711228,40,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,80.0,2,-999.0,1.0,2.0,65.0,-999.0,408_1_1
408,1,3,40801,1,4,19980830,14,0,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_1_3
408,1,4,40801,2,4,20060309,6,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_1_4
408,2,1,40802,1,1,19500910,62,0,1.0,1.0,2.0,2,1,2,-999.0,1.0,2.0,60.0,-999.0,2,-999.0,1.0,2.0,80.0,-999.0,408_2_1
408,2,2,40802,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,408_2_2
408,2,3,40802,2,4,19910505,21,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_2_3
408,2,4,40802,1,4,19930506,19,4,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_2_4
408,2,5,40802,1,4,19950730,17,1,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_2_5
408,3,1,40803,1,1,19530620,59,2,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,29.0,-999.0,2,-999.0,1.0,1.0,-999.0,89.0,408_3_1
408,3,2,40803,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,408_3_2
408,3,3,40803,1,4,19890415,23,4,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_3_3
408,3,4,40803,2,9,19920308,20,6,1.0,1.0,3.0,0,1,2,-999.0,3.0,1.0,-999.0,51.0,2,-999.0,3.0,1.0,-999.0,55.0,408_3_4
408,5,1,40805,1,1,19480429,64,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,73.0,-999.0,2,-999.0,1.0,2.0,84.0,-999.0,408_5_1
408,5,2,40805,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,408_5_2
408,6,1,40806,1,1,19680427,44,4,1.0,1.0,2.0,4,1,2,-999.0,1.0,2.0,43.0,-999.0,2,-999.0,1.0,2.0,87.0,-999.0,408_6_1
408,6,2,40806,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,408_6_2
408,6,3,40806,2,4,20021007,9,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_6_3
408,6,4,40806,2,4,20040210,8,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_6_4
408,6,5,40806,1,4,20060610,6,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_6_5
408,7,1,40807,2,1,19240101,88,8,4.0,-999.0,-999.0,0,1,2,-999.0,1.0,2.0,80.0,-999.0,2,-999.0,1.0,2.0,65.0,-999.0,408_7_1
408,10,2,40810,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,408_10_2
408,10,3,40810,1,4,20050901,7,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_10_3
408,11,1,40811,1,1,19650728,47,1,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,72.0,-999.0,2,-999.0,1.0,2.0,68.0,-999.0,408_11_1
408,11,2,40811,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,408_11_2
408,11,3,40811,1,4,19961122,15,9,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_11_3
408,11,4,40811,2,4,20010113,11,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,408_11_4
409,2,1,40902,1,1,19540810,58,1,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,61.0,-999.0,2,-999.0,1.0,2.0,72.0,-999.0,409_2_1
409,2,2,40902,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,409_2_2
409,2,3,40902,2,4,19810114,31,8,5.0,-999.0,-999.0,0,1,2,-999.0,3.0,1.0,-999.0,50.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_2_3
409,3,1,40903,1,1,19670616,45,3,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,81.0,2,-999.0,1.0,1.0,-999.0,84.0,409_3_1
409,3,2,40903,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,409_3_2
409,3,3,40903,2,4,19961025,15,10,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_3_3
409,3,4,40903,2,4,19981206,13,9,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_3_4
409,3,5,40903,1,4,20001014,11,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_3_5
409,3,6,40903,2,4,20020114,10,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_3_6
409,4,1,40904,1,1,19520501,60,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,86.0,2,-999.0,1.0,2.0,87.0,-999.0,409_4_1
409,4,2,40904,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,409_4_2
409,4,3,40904,2,4,19780414,34,5,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_4_3
409,4,4,40904,1,4,19820728,30,1,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_4_4
409,4,5,40904,2,4,19890404,23,5,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_4_5
409,5,1,40905,1,1,19740820,38,0,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,66.0,2,-999.0,1.0,1.0,-999.0,70.0,409_5_1
409,5,3,40905,1,4,20040719,8,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_5_3
409,5,4,40905,2,4,20070824,5,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_5_4
409,5,5,40905,2,4,20110513,1,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_5_5
409,7,1,40907,1,1,19460515,66,4,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,83.0,-999.0,2,-999.0,1.0,2.0,90.0,-999.0,409_7_1
409,7,2,40907,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,409_7_2
409,7,5,40907,2,4,19860526,26,3,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_7_5
409,7,6,40907,2,4,19930718,19,2,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_7_6
409,8,1,40908,1,1,19660201,46,7,1.0,1.0,2.0,0,1,2,-999.0,1.0,1.0,-999.0,83.0,2,-999.0,1.0,1.0,-999.0,85.0,409_8_1
409,8,2,40908,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,409_8_2
409,8,3,40908,1,4,19960305,16,6,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_8_3
409,8,4,40908,2,4,19980122,14,7,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_8_4
409,8,5,40908,2,4,19991122,12,9,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_8_5
409,8,6,40908,1,4,20040215,8,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_8_6
409,10,1,40910,1,1,19781217,33,9,1.0,1.0,2.0,0,1,2,-999.0,3.0,1.0,-999.0,68.0,2,-999.0,3.0,1.0,-999.0,78.0,409_10_1
409,10,2,40910,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,409_10_2
409,10,3,40910,2,4,20030219,9,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_10_3
409,10,4,40910,1,4,20050220,7,-999,-999.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,409_10_4
410,1,1,41001,1,1,19620305,50,6,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,82.0,-999.0,2,-999.0,1.0,2.0,75.0,-999.0,410_1_1
410,1,2,41001,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,410_1_2
410,1,3,41001,1,4,19820401,30,5,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,410_1_3
410,1,4,41001,1,4,19920407,20,5,5.0,-999.0,-999.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,410_1_4
410,2,2,41002,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,410_2_2
410,2,3,41002,1,4,19820501,30,4,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,410_2_3
410,2,4,41002,2,9,19830605,29,3,1.0,1.0,3.0,0,1,2,-999.0,2.0,1.0,-999.0,65.0,2,-999.0,1.0,1.0,-999.0,65.0,410_2_4
410,2,5,41002,1,5,20060604,6,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,410_2_5
410,2,6,41002,1,5,20070504,5,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,410_2_6
410,4,1,41004,1,1,19380103,74,8,1.0,1.0,2.0,0,1,2,-999.0,1.0,2.0,60.0,-999.0,2,-999.0,1.0,2.0,70.0,-999.0,410_4_1
410,4,2,41004,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,410_4_2
410,4,3,41004,1,4,19700504,42,4,1.0,1.0,4.0,0,1,1,2.0,-999.0,-999.0,-999.0,-999.0,1,1.0,-999.0,-999.0,-999.0,-999.0,410_4_3
410,4,4,41004,2,9,19760502,36,4,1.0,1.0,3.0,0,1,2,-999.0,2.0,1.0,-999.0,60.0,2,-999.0,2.0,1.0,-999.0,63.0,410_4_4
410,4,5,41004,2,5,20080502,4,-999,-999.0,-999.0,-999.0,0,1,1,4.0,-999.0,-999.0,-999.0,-999.0,1,3.0,-999.0,-999.0,-999.0,-999.0,410_4_5
410,5,1,41005,1,1,19400502,72,4,1.0,1.0,2.0,0,1,2,-999.0,2.0,2.0,60.0,-999.0,2,-999.0,1.0,2.0,69.0,-999.0,410_5_1
410,5,2,41005,2,2,-999,-999,-999,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,410_5_2
410,8,1,41008,1,1,19630619,49,2,1.0,1.0,2.0,0,1,2,-999.0,2.0,1.0,-999.0,70.0,2,-999.0,1.0,2.0,74.0,-999.0,410_8_1
